symbol,date,open,high,low,close,volume,adjusted
ETH-USD,2024-03-11,3881.23779296875,4087.050048828125,3745.125244140625,4066.445068359375,28806262507,4066.445068359375
ETH-USD,2024-03-12,4066.6904296875,4092.2841796875,3831.889892578125,3980.273193359375,26917010932,3980.273193359375
ETH-USD,2024-03-13,3980.26513671875,4083.00732421875,3936.627197265625,4006.45703125,22028114691,4006.45703125
ETH-USD,2024-03-14,4005.7451171875,4011.102783203125,3721.78857421875,3883.140380859375,25434810823,3883.140380859375
ETH-USD,2024-03-15,3882.85693359375,3928.775634765625,3571.774658203125,3735.22021484375,33505075433,3735.22021484375
ETH-USD,2024-03-16,3736.10498046875,3780.89453125,3468.079345703125,3522.860107421875,20199855932,3522.860107421875
ETH-USD,2024-03-17,3523.02978515625,3676.263427734375,3414.17236328125,3642.4130859375,19938757095,3642.4130859375
ETH-USD,2024-03-18,3642.298828125,3642.4970703125,3456.09130859375,3517.985107421875,21162220224,3517.985107421875
ETH-USD,2024-03-19,3518.34765625,3546.582275390625,3149.286865234375,3157.6181640625,34166976701,3157.6181640625
ETH-USD,2024-03-20,3158.396728515625,3534.826416015625,3059.65478515625,3513.39306640625,36605316331,3513.39306640625
ETH-USD,2024-03-21,3514.017578125,3586.905029296875,3412.22265625,3492.9912109375,22213647922,3492.9912109375
ETH-USD,2024-03-22,3492.89794921875,3541.898193359375,3254.96923828125,3333.68798828125,20574952329,3333.68798828125
ETH-USD,2024-03-23,3335.592529296875,3433.758056640625,3273.115478515625,3336.593994140625,13242137554,3336.593994140625
ETH-USD,2024-03-24,3336.666015625,3470.344482421875,3301.27734375,3454.636474609375,12156660941,3454.636474609375
ETH-USD,2024-03-25,3454.8857421875,3657.118896484375,3421.79052734375,3590.8837890625,18603921705,3590.8837890625
ETH-USD,2024-03-26,3591.085205078125,3678.789794921875,3545.4287109375,3587.5048828125,18505553577,3587.5048828125
ETH-USD,2024-03-27,3587.313720703125,3664.383056640625,3460.3935546875,3500.115234375,18753082145,3500.115234375
ETH-USD,2024-03-28,3500.216064453125,3609.705322265625,3465.332275390625,3561.2939453125,16419674157,3561.2939453125
ETH-USD,2024-03-29,3561.01171875,3583.701416015625,3475.7255859375,3511.80615234375,12712701619,3511.80615234375
ETH-USD,2024-03-30,3511.82763671875,3566.08447265625,3489.902099609375,3507.9443359375,9389066783,3507.9443359375
ETH-USD,2024-03-31,3507.95166015625,3655.218994140625,3507.24267578125,3647.8564453125,10499881424,3647.8564453125
ETH-USD,2024-04-01,3647.819580078125,3648.129150390625,3418.6953125,3505.030029296875,16002098681,3505.030029296875
ETH-USD,2024-04-02,3504.818359375,3506.962890625,3215.985107421875,3277.234619140625,22076539151,3277.234619140625
ETH-USD,2024-04-03,3277.32421875,3368.111572265625,3205.649169921875,3311.44189453125,16010734587,3311.44189453125
ETH-USD,2024-04-04,3311.495361328125,3443.20751953125,3253.3193359375,3330.04052734375,14476330517,3330.04052734375
ETH-USD,2024-04-05,3330.005859375,3345.66650390625,3214.244140625,3318.88525390625,15214447092,3318.88525390625
ETH-USD,2024-04-06,3318.86474609375,3397.592529296875,3308.9833984375,3354.183837890625,8956926798,3354.183837890625
ETH-USD,2024-04-07,3354.2138671875,3458.50830078125,3346.11474609375,3453.49462890625,9931108526,3453.49462890625
ETH-USD,2024-04-08,3453.498779296875,3727.616455078125,3409.51171875,3695.292724609375,19055143129,3695.292724609375
ETH-USD,2024-04-09,3695.341796875,3724.92236328125,3455.107666015625,3505.163330078125,18279773833,3505.163330078125
ETH-USD,2024-04-10,3505.156005859375,3561.516357421875,3415.180419921875,3543.737060546875,16872482726,3543.737060546875
ETH-USD,2024-04-11,3543.4521484375,3616.1943359375,3477.171142578125,3505.247802734375,14076734489,3505.247802734375
ETH-USD,2024-04-12,3505.329833984375,3552.589111328125,3103.43017578125,3243.034912109375,22104869556,3243.034912109375
ETH-USD,2024-04-13,3242.94091796875,3299.663818359375,2862.3935546875,3004.900390625,29930408174,3004.900390625
ETH-USD,2024-04-14,3005.547607421875,3174.66650390625,2914.4228515625,3156.94189453125,25486284994,3156.94189453125
ETH-USD,2024-04-15,3156.830078125,3277.5615234375,3026.538818359375,3101.600341796875,21925843181,3101.600341796875
ETH-USD,2024-04-16,3101.140625,3127.160888671875,2997.754638671875,3084.920166015625,19441391169,3084.920166015625
ETH-USD,2024-04-17,3084.923583984375,3123.669677734375,2918.5537109375,2984.7275390625,17711869375,2984.7275390625
ETH-USD,2024-04-18,2984.705322265625,3094.842041015625,2956.12744140625,3066.027587890625,15183777035,3066.027587890625
ETH-USD,2024-04-19,3065.953125,3127.114990234375,2868.7958984375,3059.278564453125,20399982867,3059.278564453125
ETH-USD,2024-04-20,3059.47802734375,3170.6728515625,3021.784912109375,3157.627197265625,9918642130,3157.627197265625
ETH-USD,2024-04-21,3157.571044921875,3197.50634765625,3119.552001953125,3147.28857421875,9394387894,3147.28857421875
ETH-USD,2024-04-22,3147.66357421875,3236.6591796875,3131.367431640625,3201.652099609375,12063858733,3201.652099609375
ETH-USD,2024-04-23,3201.588623046875,3264.41943359375,3154.58984375,3219.91162109375,11054442653,3219.91162109375
ETH-USD,2024-04-24,3219.95703125,3292.921630859375,3105.982177734375,3139.80517578125,14000234760,3139.80517578125
ETH-USD,2024-04-25,3139.624267578125,3190.976318359375,3074.8046875,3156.509521484375,13989030260,3156.509521484375
ETH-USD,2024-04-26,3156.384033203125,3166.188720703125,3103.10400390625,3130.164794921875,10622333862,3130.164794921875
ETH-USD,2024-04-27,3129.72705078125,3279.451171875,3071.340087890625,3252.168212890625,11820785577,3252.168212890625
ETH-USD,2024-04-28,3252.24560546875,3351.176513671875,3249.149169921875,3262.774658203125,11379192678,3262.774658203125
ETH-USD,2024-04-29,3262.3408203125,3285.46875,3116.199951171875,3215.428955078125,15032246816,3215.428955078125
ETH-USD,2024-04-30,3215.381103515625,3249.37841796875,2918.228759765625,3012.286865234375,18266894653,3012.286865234375
ETH-USD,2024-05-01,3011.015625,3020.17333984375,2815.92333984375,2969.78466796875,20005057445,2969.78466796875
ETH-USD,2024-05-02,2969.79443359375,3015.05029296875,2894.329833984375,2988.16845703125,13163903903,2988.16845703125
ETH-USD,2024-05-03,2988.134521484375,3127.1552734375,2960.18212890625,3103.5419921875,12862183229,3103.5419921875
ETH-USD,2024-05-04,3103.61962890625,3167.541259765625,3096.267578125,3117.576416015625,8283229638,3117.576416015625
ETH-USD,2024-05-05,3117.636962890625,3170.05517578125,3075.586181640625,3137.2490234375,8783447639,3137.2490234375
ETH-USD,2024-05-06,3137.51025390625,3220.15234375,3048.238525390625,3062.728759765625,13008587255,3062.728759765625
ETH-USD,2024-05-07,3062.7509765625,3129.081298828125,3003.013671875,3006.5771484375,11743187337,3006.5771484375
ETH-USD,2024-05-08,3006.315673828125,3037.196044921875,2938.47265625,2973.6572265625,11791662158,2973.6572265625
ETH-USD,2024-05-09,2973.9716796875,3057.958251953125,2951.223876953125,3036.0205078125,10861947179,3036.0205078125
ETH-USD,2024-05-10,3036.231201171875,3052.7294921875,2881.000732421875,2909.791259765625,12278653601,2909.791259765625
ETH-USD,2024-05-11,2909.845458984375,2942.1787109375,2888.083251953125,2911.60205078125,6795916454,2911.60205078125
ETH-USD,2024-05-12,2911.658203125,2953.04736328125,2902.201904296875,2928.701904296875,5908941395,2928.701904296875
ETH-USD,2024-05-13,2928.81396484375,2994.869140625,2865.134521484375,2949.359619140625,13352264795,2949.359619140625
ETH-USD,2024-05-14,2949.213134765625,2959.546630859375,2863.5458984375,2881.157958984375,12444516140,2881.157958984375
ETH-USD,2024-05-15,2881.224609375,3041.602294921875,2864.7353515625,3037.056640625,14666902956,3037.056640625
ETH-USD,2024-05-16,3036.01416015625,3041.80712890625,2925.08740234375,2945.131103515625,13035465176,2945.131103515625
ETH-USD,2024-05-17,2945.136962890625,3120.3017578125,2934.112548828125,3094.11865234375,14449438097,3094.11865234375
ETH-USD,2024-05-18,3094.553466796875,3146.79052734375,3087.704345703125,3122.948974609375,9407051320,3122.948974609375
ETH-USD,2024-05-19,3122.82470703125,3137.1484375,3056.75439453125,3071.843017578125,8747800800,3071.843017578125
ETH-USD,2024-05-20,3071.85888671875,3690.805908203125,3050.2978515625,3663.85546875,31228143948,3663.85546875
ETH-USD,2024-05-21,3663.01123046875,3837.372802734375,3628.096435546875,3789.312744140625,37643853967,3789.312744140625
ETH-USD,2024-05-22,3789.372802734375,3810.948486328125,3655.0751953125,3737.2177734375,25155809461,3737.2177734375
ETH-USD,2024-05-23,3737.178466796875,3943.553955078125,3552.642578125,3776.92724609375,45623656317,3776.92724609375
ETH-USD,2024-05-24,3776.992431640625,3825.12255859375,3631.990234375,3726.9345703125,22257061429,3726.9345703125
ETH-USD,2024-05-25,3726.9755859375,3776.006591796875,3710.5283203125,3749.236572265625,10000027764,3749.236572265625
ETH-USD,2024-05-26,3749.179931640625,3879.470703125,3732.02294921875,3825.8974609375,14650794791,3825.8974609375
ETH-USD,2024-05-27,3826.127197265625,3973.556396484375,3821.930419921875,3892.0068359375,18949181813,3892.0068359375
ETH-USD,2024-05-28,3892.096923828125,3924.895751953125,3771.2138671875,3840.25634765625,19846044324,3840.25634765625
ETH-USD,2024-05-29,3840.235107421875,3880.6484375,3742.041259765625,3763.196533203125,17411416736,3763.196533203125
ETH-USD,2024-05-30,3763.357666015625,3823.643310546875,3702.263671875,3746.849609375,15065849797,3746.849609375
ETH-USD,2024-05-31,3746.861572265625,3843.857666015625,3723.835205078125,3760.026611328125,15290700646,3760.026611328125
ETH-USD,2024-06-01,3759.88427734375,3829.294677734375,3749.840087890625,3813.198974609375,8661024535,3813.198974609375
ETH-USD,2024-06-02,3813.275634765625,3834.911865234375,3752.41455078125,3780.89599609375,11126903059,3780.89599609375
ETH-USD,2024-06-03,3780.854248046875,3848.60302734375,3758.919921875,3766.38916015625,14082454300,3766.38916015625
ETH-USD,2024-06-04,3766.476318359375,3831.364990234375,3738.13427734375,3812.515869140625,13331489271,3812.515869140625
ETH-USD,2024-06-05,3812.560791015625,3887.48583984375,3778.65576171875,3864.260986328125,15480034434,3864.260986328125
ETH-USD,2024-06-06,3864.263427734375,3878.05224609375,3761.775390625,3811.60595703125,13606583873,3811.60595703125
ETH-USD,2024-06-07,3811.666015625,3838.4521484375,3615.2802734375,3678.629150390625,18220286186,3678.629150390625
ETH-USD,2024-06-08,3677.400390625,3707.497314453125,3669.637939453125,3680.949951171875,9096091805,3680.949951171875
ETH-USD,2024-06-09,3680.93603515625,3719.36767578125,3668.12353515625,3705.90380859375,7910768788,3705.90380859375
ETH-USD,2024-06-10,3705.877197265625,3711.4287109375,3648.16455078125,3666.717529296875,10377300126,3666.717529296875
ETH-USD,2024-06-11,3666.35888671875,3669.890869140625,3434.7490234375,3498.33056640625,19184721538,3498.33056640625
ETH-USD,2024-06-12,3497.89697265625,3652.4921875,3463.784912109375,3559.61767578125,17142905351,3559.61767578125
ETH-USD,2024-06-13,3559.725341796875,3559.725341796875,3431.33349609375,3469.28125,14472382154,3469.28125
ETH-USD,2024-06-14,3467.969970703125,3528.602294921875,3366.223876953125,3480.27197265625,15793876596,3480.27197265625
ETH-USD,2024-06-15,3479.78564453125,3589.887451171875,3473.45263671875,3565.549560546875,12733651076,3565.549560546875
ETH-USD,2024-06-16,3566.761962890625,3648.093017578125,3541.534423828125,3620.5634765625,9878388158,3620.5634765625
ETH-USD,2024-06-17,3622.383544921875,3634.285400390625,3468.14892578125,3511.37890625,17838856988,3511.37890625
ETH-USD,2024-06-18,3510.565185546875,3514.17724609375,3371.59033203125,3483.681396484375,21022514455,3483.681396484375
ETH-USD,2024-06-19,3482.350830078125,3583.320068359375,3466.48095703125,3559.347412109375,15275373778,3559.347412109375
ETH-USD,2024-06-20,3559.347412109375,3623.886474609375,3485.4599609375,3511.0869140625,16115123753,3511.0869140625
ETH-USD,2024-06-21,3511.268310546875,3542.957275390625,3447.935546875,3516.07568359375,15933353456,3516.07568359375
ETH-USD,2024-06-22,3516.55126953125,3519.49755859375,3477.169921875,3494.8134765625,7423703673,3494.8134765625
ETH-USD,2024-06-23,3494.953857421875,3519.324951171875,3408.5830078125,3418.61181640625,9418141333,3418.61181640625
ETH-USD,2024-06-24,3418.783203125,3430.698974609375,3244.241455078125,3350.25634765625,23137744903,3350.25634765625
ETH-USD,2024-06-25,3350.5556640625,3422.21337890625,3335.556884765625,3395.029052734375,13235546063,3395.029052734375
ETH-USD,2024-06-26,3394.373291015625,3421.509521484375,3328.390625,3369.477294921875,11694054195,3369.477294921875
ETH-USD,2024-06-27,3368.88623046875,3470.923095703125,3362.2646484375,3444.800537109375,11771834016,3444.800537109375
ETH-USD,2024-06-28,3445.498779296875,3482.95751953125,3363.4375,3373.635986328125,12861158844,3373.635986328125
ETH-USD,2024-06-29,3373.68994140625,3401.730224609375,3369.552734375,3372.9677734375,6584792001,3372.9677734375
ETH-USD,2024-06-30,3373.07568359375,3453.21142578125,3352.284423828125,3432.88916015625,8396416013,3432.88916015625
ETH-USD,2024-07-01,3432.607421875,3513.310791015625,3425.3232421875,3440.341552734375,12281551839,3440.341552734375
ETH-USD,2024-07-02,3439.38134765625,3459.761474609375,3399.026123046875,3416.354736328125,9421757718,3416.354736328125
ETH-USD,2024-07-03,3416.2548828125,3426.332275390625,3254.521240234375,3292.916748046875,16121324440,3292.916748046875
ETH-USD,2024-07-04,3291.81787109375,3309.20361328125,3054.52197265625,3054.52197265625,20252514386,3054.52197265625
ETH-USD,2024-07-05,3057.833251953125,3106.152587890625,2826.014404296875,2981.5986328125,31131942647,2981.5986328125
ETH-USD,2024-07-06,2981.988037109375,3080.107421875,2957.395751953125,3069.3779296875,11586293705,3069.3779296875
ETH-USD,2024-07-07,3067.405029296875,3072.814453125,2923.959228515625,2929.38720703125,10857947538,2929.38720703125
ETH-USD,2024-07-08,2929.861572265625,3090.66455078125,2826.481689453125,3018.73193359375,22627377457,3018.73193359375
ETH-USD,2024-07-09,3018.80322265625,3105.800537109375,3005.522216796875,3064.032958984375,15269945822,3064.032958984375
ETH-USD,2024-07-10,3066.13720703125,3148.407470703125,3026.6083984375,3102.21875,14578679176,3102.21875
ETH-USD,2024-07-11,3101.335205078125,3208.9384765625,3057.21923828125,3100.330810546875,15230095766,3100.330810546875
ETH-USD,2024-07-12,3099.989990234375,3154.6015625,3048.508056640625,3134.15869140625,12751638331,3134.15869140625
ETH-USD,2024-07-13,3134.550537109375,3199.989501953125,3115.080322265625,3177.19873046875,8565105946,3177.19873046875
ETH-USD,2024-07-14,3176.741455078125,3266.487548828125,3166.43115234375,3244.0791015625,10517709666,3244.0791015625
ETH-USD,2024-07-15,3246.131591796875,3494.098388671875,3235.776123046875,3489.552734375,18305490390,3489.552734375
ETH-USD,2024-07-16,3486.14404296875,3498.218994140625,3351.77978515625,3443.513427734375,20446664416,3443.513427734375
ETH-USD,2024-07-17,3446.73681640625,3516.104248046875,3379.099609375,3388.75244140625,16739123962,3388.75244140625
ETH-USD,2024-07-18,3388.030029296875,3488.715576171875,3374.990478515625,3426.258544921875,15035622003,3426.258544921875
ETH-USD,2024-07-19,3425.90869140625,3540.58837890625,3377.877685546875,3505.73486328125,17705629736,3505.73486328125
ETH-USD,2024-07-20,3505.721435546875,3539.904296875,3482.489013671875,3519.29541015625,10360198325,3519.29541015625
ETH-USD,2024-07-21,3519.426513671875,3546.619140625,3415.44384765625,3536.60546875,13845913681,3536.60546875
ETH-USD,2024-07-22,3536.627197265625,3560.075439453125,3425.795654296875,3440.419921875,18723199034,3440.419921875
ETH-USD,2024-07-23,3440.768310546875,3539.53173828125,3395.4208984375,3481.995849609375,24468405650,3481.995849609375
ETH-USD,2024-07-24,3482.15185546875,3487.653076171875,3304.039306640625,3336.33935546875,16040945448,3336.33935546875
ETH-USD,2024-07-25,3336.3623046875,3341.4384765625,3088.764404296875,3174.42724609375,25293745810,3174.42724609375
ETH-USD,2024-07-26,3174.051025390625,3285.760986328125,3172.777099609375,3275.951416015625,15993893521,3275.951416015625
ETH-USD,2024-07-27,3275.8916015625,3327.426513671875,3195.356689453125,3247.60791015625,15198233287,3247.60791015625
ETH-USD,2024-07-28,3247.50732421875,3283.152099609375,3201.76318359375,3271.464599609375,8959236446,3271.464599609375
ETH-USD,2024-07-29,3271.453369140625,3396.625732421875,3257.715576171875,3320.539306640625,18334852719,3320.539306640625
ETH-USD,2024-07-30,3320.63525390625,3365.322509765625,3235.760009765625,3278.667724609375,14045773047,3278.667724609375
ETH-USD,2024-07-31,3278.6865234375,3347.636474609375,3216.07177734375,3231.295654296875,16135380637,3231.295654296875
ETH-USD,2024-08-01,3231.248779296875,3241.77734375,3078.5439453125,3201.564453125,20217639556,3201.564453125
ETH-USD,2024-08-02,3201.599365234375,3214.527099609375,2965.73388671875,2986.01318359375,21400241741,2986.01318359375
ETH-USD,2024-08-03,2985.950927734375,3015.296142578125,2861.177490234375,2903.3857421875,17844091431,2903.3857421875
ETH-USD,2024-08-04,2903.088623046875,2931.4716796875,2639.566650390625,2686.39892578125,21139601426,2686.39892578125
ETH-USD,2024-08-05,2686.027587890625,2695.88671875,2122.546142578125,2417.206298828125,67668132244,2417.206298828125
ETH-USD,2024-08-06,2417.269775390625,2553.5810546875,2416.527099609375,2458.723876953125,26041995921,2458.723876953125
ETH-USD,2024-08-07,2458.989013671875,2551.560791015625,2312.168701171875,2336.58935546875,24264218606,2336.58935546875
ETH-USD,2024-08-08,2336.9150390625,2721.95458984375,2322.529541015625,2683.352783203125,23468291180,2683.352783203125
ETH-USD,2024-08-09,2683.719970703125,2706.451171875,2555.2294921875,2599.5986328125,17907141655,2599.5986328125
ETH-USD,2024-08-10,2599.582275390625,2642.92578125,2580.661865234375,2610.02294921875,9361014219,2610.02294921875
ETH-USD,2024-08-11,2609.9697265625,2718.797607421875,2544.1748046875,2553.252197265625,13595441987,2553.252197265625
ETH-USD,2024-08-12,2553.49658203125,2749.135009765625,2513.39404296875,2724.431884765625,21653090666,2724.431884765625
ETH-USD,2024-08-13,2724.303466796875,2737.990478515625,2613.80126953125,2703.671875,16383053029,2703.671875
ETH-USD,2024-08-14,2703.5869140625,2775.281005859375,2636.705322265625,2662.914794921875,15825365408,2662.914794921875
ETH-USD,2024-08-15,2662.885498046875,2675.314453125,2518.670654296875,2570.087646484375,16345801912,2570.087646484375
ETH-USD,2024-08-16,2570.085205078125,2629.383544921875,2553.071533203125,2593.1865234375,13275561555,2593.1865234375
ETH-USD,2024-08-17,2593.1669921875,2626.6728515625,2588.78515625,2614.546875,6676568717,2614.546875
ETH-USD,2024-08-18,2614.109619140625,2684.031005859375,2596.735107421875,2613.357177734375,9207267415,2613.357177734375
ETH-USD,2024-08-19,2612.718505859375,2648.284423828125,2566.401123046875,2637.306396484375,11968963282,2637.306396484375
ETH-USD,2024-08-20,2637.306396484375,2695.913818359375,2556.74755859375,2573.10693359375,13249483464,2573.10693359375
ETH-USD,2024-08-21,2573.10888671875,2662.953369140625,2538.65771484375,2631.3955078125,12766015263,2631.3955078125
ETH-USD,2024-08-22,2630.8642578125,2644.82373046875,2587.110595703125,2622.951416015625,10723280428,2622.951416015625
ETH-USD,2024-08-23,2622.916015625,2799.329833984375,2622.5810546875,2764.447021484375,16857181970,2764.447021484375
ETH-USD,2024-08-24,2765.4814453125,2820.0205078125,2737.776611328125,2769.3896484375,11765811307,2769.3896484375
ETH-USD,2024-08-25,2769.09814453125,2793.012939453125,2736.0888671875,2749.15771484375,9375535539,2749.15771484375
ETH-USD,2024-08-26,2749.24755859375,2763.004150390625,2668.88671875,2681.340576171875,12282035835,2681.340576171875
ETH-USD,2024-08-27,2681.622802734375,2700.15283203125,2401.175048828125,2458.7265625,18028996056,2458.7265625
ETH-USD,2024-08-28,2458.90478515625,2553.820068359375,2422.293701171875,2528.41552734375,20359545410,2528.41552734375
ETH-USD,2024-08-29,2528.3623046875,2595.97705078125,2507.50244140625,2528.792724609375,13946434277,2528.792724609375
ETH-USD,2024-08-30,2528.732177734375,2539.915283203125,2432.83447265625,2525.822021484375,15526218255,2525.822021484375
ETH-USD,2024-08-31,2525.859130859375,2532.389892578125,2493.70556640625,2513.393798828125,6646876013,2513.393798828125
ETH-USD,2024-09-01,2513.42431640625,2515.46728515625,2401.88916015625,2427.90234375,11800443265,2427.90234375
ETH-USD,2024-09-02,2427.973388671875,2563.0859375,2426.095947265625,2538.187255859375,12520444224,2538.187255859375
ETH-USD,2024-09-03,2538.16064453125,2552.802734375,2419.875244140625,2420.603759765625,11406800197,2420.603759765625
ETH-USD,2024-09-04,2420.1923828125,2488.91650390625,2313.26513671875,2448.97705078125,16709600747,2448.97705078125
ETH-USD,2024-09-05,2448.98681640625,2465.38525390625,2348.86328125,2367.737548828125,13632325040,2367.737548828125
ETH-USD,2024-09-06,2367.700927734375,2406.511962890625,2150.86328125,2223.87646484375,25825618367,2223.87646484375
ETH-USD,2024-09-07,2223.92919921875,2310.19482421875,2222.100830078125,2274.107177734375,11124608320,2274.107177734375
ETH-USD,2024-09-08,2274.437744140625,2332.359375,2243.911376953125,2297.29296875,10718443487,2297.29296875
ETH-USD,2024-09-09,2297.896240234375,2379.78662109375,2274.115478515625,2358.482177734375,15887712451,2358.482177734375
ETH-USD,2024-09-10,2358.497802734375,2398.50390625,2323.07177734375,2389.5810546875,12795818970,2389.5810546875
ETH-USD,2024-09-11,2389.603759765625,2389.71826171875,2279.0537109375,2339.841552734375,15355180967,2339.841552734375
ETH-USD,2024-09-12,2339.8408203125,2390.186767578125,2316.15771484375,2361.78173828125,12162634681,2361.78173828125
ETH-USD,2024-09-13,2361.740966796875,2462.802978515625,2338.14404296875,2441.607177734375,13759640866,2441.607177734375
ETH-USD,2024-09-14,2441.580810546875,2442.632080078125,2386.979736328125,2418.595703125,8170291680,2418.595703125
ETH-USD,2024-09-15,2418.26611328125,2430.38330078125,2286.628173828125,2320.897216796875,10155470375,2320.897216796875
ETH-USD,2024-09-16,2320.89453125,2334.789794921875,2253.715087890625,2295.28369140625,16819033263,2295.28369140625
ETH-USD,2024-09-17,2295.284423828125,2392.149169921875,2263.79296875,2341.707763671875,15356783863,2341.707763671875
ETH-USD,2024-09-18,2341.73291015625,2369.72900390625,2278.66455078125,2369.72900390625,18159056422,2369.72900390625
ETH-USD,2024-09-19,2369.374755859375,2492.20458984375,2369.374755859375,2464.752197265625,18437147349,2464.752197265625
ETH-USD,2024-09-20,2464.7822265625,2571.99267578125,2439.3779296875,2561.072021484375,19112788620,2561.072021484375
ETH-USD,2024-09-21,2560.879638671875,2621.62255859375,2530.837890625,2615.857177734375,10797825021,2615.857177734375
ETH-USD,2024-09-22,2615.84814453125,2632.039306640625,2528.522216796875,2582.862548828125,13180663011,2582.862548828125
ETH-USD,2024-09-23,2582.77490234375,2701.677734375,2541.910400390625,2648.54638671875,19912841456,2648.54638671875
ETH-USD,2024-09-24,2648.482177734375,2671.27587890625,2593.152099609375,2654.35498046875,16658812503,2654.35498046875
ETH-USD,2024-09-25,2654.361572265625,2672.4619140625,2557.724365234375,2579.388671875,14119729962,2579.388671875
ETH-USD,2024-09-26,2579.217529296875,2665.99267578125,2559.954345703125,2632.199951171875,17336033595,2632.199951171875
ETH-USD,2024-09-27,2632.241943359375,2728.067626953125,2616.950927734375,2695.900634765625,17023020294,2695.900634765625
ETH-USD,2024-09-28,2695.81591796875,2704.9287109375,2652.25048828125,2677.5390625,10252590559,2677.5390625
ETH-USD,2024-09-29,2677.628662109375,2683.44580078125,2635.5849609375,2659.346923828125,11126215671,2659.346923828125
ETH-USD,2024-09-30,2659.292724609375,2662.489013671875,2576.97607421875,2603.062744140625,17826446789,2603.062744140625
ETH-USD,2024-10-01,2603.26416015625,2657.615478515625,2415.07861328125,2448.921142578125,25482371785,2448.921142578125
ETH-USD,2024-10-02,2448.877197265625,2498.121337890625,2354.539306640625,2365.231689453125,20148256472,2365.231689453125
ETH-USD,2024-10-03,2365.213623046875,2402.862548828125,2311.02783203125,2349.791259765625,18051447791,2349.791259765625
ETH-USD,2024-10-04,2349.73291015625,2440.242431640625,2339.870849609375,2414.7939453125,14879264082,2414.7939453125
ETH-USD,2024-10-05,2414.84716796875,2427.517578125,2390.844482421875,2415.6318359375,8152969183,2415.6318359375
ETH-USD,2024-10-06,2415.53173828125,2456.630615234375,2407.099365234375,2439.957763671875,8458690205,2439.957763671875
ETH-USD,2024-10-07,2439.94482421875,2520.40625,2405.13427734375,2421.796630859375,17414044416,2421.796630859375
ETH-USD,2024-10-08,2421.98095703125,2464.12744140625,2400.5107421875,2439.8408203125,14067361080,2439.8408203125
ETH-USD,2024-10-09,2439.840087890625,2470.9130859375,2350.946533203125,2368.283447265625,14954047093,2368.283447265625
ETH-USD,2024-10-10,2368.273193359375,2417.2880859375,2329.78466796875,2383.85791015625,15327769940,2383.85791015625
ETH-USD,2024-10-11,2383.940185546875,2470.395751953125,2380.504638671875,2436.513427734375,13489061564,2436.513427734375
ETH-USD,2024-10-12,2436.515625,2488.23779296875,2434.202880859375,2476.523193359375,9372169184,2476.523193359375
ETH-USD,2024-10-13,2476.520263671875,2484.12939453125,2436.9697265625,2467.677001953125,9189490605,2467.677001953125
ETH-USD,2024-10-14,2467.6474609375,2652.8818359375,2443.552978515625,2628.89990234375,21434687898,2628.89990234375
ETH-USD,2024-10-15,2629.017578125,2685.166748046875,2537.94091796875,2606.02197265625,22003780898,2606.02197265625
ETH-USD,2024-10-16,2606.01953125,2644.854248046875,2589.60693359375,2611.10205078125,17012396419,2611.10205078125
ETH-USD,2024-10-17,2611.192138671875,2646.8740234375,2577.305908203125,2604.2734375,15150712321,2604.2734375
ETH-USD,2024-10-18,2604.814453125,2674.371826171875,2595.958984375,2641.55224609375,17043738652,2641.55224609375
ETH-USD,2024-10-19,2641.48828125,2661.872802734375,2631.656982421875,2648.656982421875,8557834553,2648.656982421875
ETH-USD,2024-10-20,2648.665771484375,2756.436767578125,2635.94580078125,2746.364013671875,14559296242,2746.364013671875
ETH-USD,2024-10-21,2746.3056640625,2765.549560546875,2655.29443359375,2665.712158203125,17328615363,2665.712158203125
ETH-USD,2024-10-22,2665.65673828125,2669.7900390625,2605.61865234375,2620.197509765625,15541911074,2620.197509765625
ETH-USD,2024-10-23,2620.088623046875,2624.450439453125,2457.169921875,2509.098876953125,17876984551,2509.098876953125
ETH-USD,2024-10-24,2523.60693359375,2559.1513671875,2506.722900390625,2534.49853515625,16128627601,2534.49853515625
ETH-USD,2024-10-25,2534.454833984375,2563.734130859375,2381.45068359375,2435.93408203125,22560233078,2435.93408203125
ETH-USD,2024-10-26,2436.050048828125,2503.23046875,2427.46142578125,2479.603271484375,13597102184,2479.603271484375
ETH-USD,2024-10-27,2479.93701171875,2523.17138671875,2462.27197265625,2505.940673828125,9801434566,2505.940673828125
ETH-USD,2024-10-28,2505.590576171875,2587.43017578125,2470.268310546875,2565.34814453125,18971841402,2565.34814453125
ETH-USD,2024-10-29,2565.41796875,2680.054443359375,2560.15380859375,2637.95751953125,22185845095,2637.95751953125
ETH-USD,2024-10-30,2637.64013671875,2720.271484375,2600.609619140625,2657.37255859375,22382690746,2657.37255859375
ETH-USD,2024-10-31,2657.213134765625,2667.5595703125,2501.572265625,2515.79931640625,19760409505,2515.79931640625
ETH-USD,2024-11-01,2515.870361328125,2583.777099609375,2467.8193359375,2511.885498046875,20215438328,2511.885498046875
ETH-USD,2024-11-02,2512.208251953125,2522.360595703125,2471.95556640625,2491.068603515625,9639457439,2491.068603515625
ETH-USD,2024-11-03,2491.094482421875,2495.4365234375,2411.3984375,2456.42529296875,15667779706,2456.42529296875
ETH-USD,2024-11-04,2456.09521484375,2488.350341796875,2359.578125,2397.0263671875,17110200696,2397.0263671875
